key,time,all_swamps___total_rabbits
0-0,16107,179.177576866
0-0,16108,231.65864885
0-0,16109,308.436506917
0-0,16110,415.039970224
0-0,16111,554.474952943
0-0,16112,730.462369712
0-0,16113,977.244323417
0-0,16114,1439.91952013
0-0,16115,2486.78929837
0-0,16116,4847.48202888
0-0,16117,9768.234318
0-0,16118,16703.6462929
0-0,16119,5943.01540767
0-0,16120,423.567812718
0-0,16121,144.966109473
0-0,16122,140.526941316
0-0,16123,166.080320818
0-0,16124,208.545549606
0-0,16125,268.997437393
0-0,16126,346.951148456
0-0,16127,433.134900909
0-0,16128,502.114359486
0-0,16129,516.190766744
0-0,16130,456.704161917
0-0,16131,353.573760878
0-0,16132,255.755212114
0-0,16133,186.743867669
0-0,16134,145.504922031
0-0,16135,124.378532386
0-0,16136,117.562682634
0-0,16137,122.47558576
0-0,16138,139.415493803
0-0,16139,171.479956995
0-0,16140,225.163847089
0-0,16141,311.801568128
0-0,16142,450.323361561
0-0,16143,673.257544329
0-0,16144,1043.65948987
0-0,16145,1707.13799898
0-0,16146,3025.51696875
0-0,16147,5812.70439394
0-0,16148,11417.3441672
0-0,16149,16920.6292523
0-0,16150,3323.89369796
0-0,16151,293.23495148
0-0,16152,131.19964004
0-0,16153,119.792156663
0-0,16154,129.358333992
0-0,16155,151.475122367
0-0,16156,187.386900343
0-0,16157,239.901661674
0-0,16158,310.621868303
0-0,16159,395.242625368
0-1,16160,269.87793587
0-1,16161,230.577017663
0-1,16162,247.333099335
0-1,16163,267.515275657
0-1,16164,283.554518405
0-1,16165,291.542322084
0-1,16166,289.115364935
0-1,16167,276.244980816
0-1,16168,255.44979229
0-1,16169,230.799620534
0-1,16170,206.334427013
0-1,16171,184.938696499
0-1,16172,168.102793133
0-1,16173,156.278759819
0-1,16174,149.371588171
0-1,16175,147.110153546
0-1,16176,149.245024862
0-1,16177,155.614594749
0-1,16178,166.120009118
0-1,16179,180.627480099
0-1,16180,198.803204275
0-1,16181,219.882742513
0-1,16182,242.40858033
0-1,16183,264.039512242
0-1,16184,281.630663081
0-1,16185,291.823139667
0-1,16186,292.195102513
0-1,16187,282.54851874
0-1,16188,265.50162397
0-1,16189,245.911085922
0-1,16190,229.686438153
0-1,16191,223.203845869
0-1,16192,234.173005794
0-1,16193,274.259543286
0-1,16194,363.912378653
0-1,16195,540.779472691
0-1,16196,874.700537029
0-1,16197,1494.73380324
0-1,16198,2637.14720748
0-1,16199,4724.39703501
0-1,16200,8445.1627169
0-1,16201,14213.622173
0-1,16202,13362.5997073
0-1,16203,1683.62470929
0-1,16204,367.242259629
0-1,16205,298.170818293
0-1,16206,292.499790649
0-1,16207,282.326987108
0-1,16208,263.832610397
0-1,16209,240.045889663
0-1,16210,215.086030253
0-1,16211,192.313567424
0-1,16212,173.704236
0-1,16213,160.031035425
0-1,16214,151.34714718
0-1,16215,147.412736018
0-1,16216,147.956043697
0-1,16217,152.780877498
0-1,16218,161.772609558
0-1,16219,174.824306089
0-1,16220,191.695382673
0-1,16221,211.803922135
0-1,16222,233.965730468
0-1,16223,256.155882711
0-1,16224,275.452451247
0-1,16225,288.407327345
0-1,16226,291.985218165
0-1,16227,284.844835675
0-1,16228,268.20624388
0-1,16229,245.553985285
0-1,16230,221.280778643
0-1,16231,199.258741982
0-1,16232,182.214344873
0-1,16233,172.002317728
0-1,16234,170.414468179
0-1,16235,180.269873426
0-1,16236,206.886178277
0-1,16237,260.401321971
0-1,16238,359.849315686
0-1,16239,540.602918355
0-1,16240,868.072742483
0-1,16241,1462.77743798
0-1,16242,2545.28887546
0-1,16243,4511.52053283
0-1,16244,8019.59214538
0-1,16245,13628.2792753
0-1,16246,14684.2607882
0-1,16247,2223.80878509
0-1,16248,389.096326811
0-1,16249,259.760763102
0-1,16250,225.611719741
0-1,16251,200.551213258
0-1,16252,180.055422583
0-1,16253,164.485432672
0-1,16254,153.9745375
0-1,16255,148.325123373
0-1,16256,147.25077708
0-1,16257,150.520473705
0-1,16258,157.993330868
0-1,16259,169.571429072
0-1,16260,185.0835359
0-2,16261,269.87793587
0-2,16262,199.628735561
0-2,16263,180.082166588
0-2,16264,164.627821712
0-2,16265,149.708020317
0-2,16266,135.720411105
0-2,16267,123.239242968
0-2,16268,112.599119539
0-2,16269,103.909898554
0-2,16270,97.1354413281
0-2,16271,92.1662476061
0-2,16272,88.871483689
0-2,16273,87.1305486212
0-2,16274,86.8491351778
0-2,16275,87.965178644
0-2,16276,90.4486109198
0-2,16277,94.2966434135
0-2,16278,99.5253461821
0-2,16279,106.157455219
0-2,16280,114.205251101
0-2,16281,123.647501924
0-2,16282,134.398749048
0-2,16283,146.271938739
0-2,16284,158.936201392
0-2,16285,171.877238224
0-2,16286,184.373439792
0-2,16287,195.507190463
0-2,16288,204.23446492
0-2,16289,209.530997544
0-2,16290,210.596921331
0-2,16291,207.075074824
0-2,16292,199.194946174
0-2,16293,187.764689504
0-2,16294,173.994591656
0-2,16295,159.220156478
0-2,16296,144.638036153
0-2,16297,131.143031442
0-2,16298,119.287606399
0-2,16299,109.330481102
0-2,16300,101.323465351
0-2,16301,95.1976361678
0-2,16302,90.8324176049
0-2,16303,88.0978434528
0-2,16304,86.8819739634
0-2,16305,87.1026719672
0-2,16306,88.7100846555
0-2,16307,91.6861552873
0-2,16308,96.0382233069
0-2,16309,101.789897647
0-2,16310,108.967952212
0-2,16311,117.584025235
0-2,16312,127.610383129
0-2,16313,138.948919321
0-2,16314,151.394561875
0-2,16315,164.5975715
0-2,16316,178.034560057
0-2,16317,191.005133269
0-2,16318,202.677768105
0-2,16319,212.209638671
0-2,16320,218.952260253
0-2,16321,222.725479821
0-2,16322,224.10358439
0-2,16323,224.639177969
0-2,16324,226.984413665
0-2,16325,234.956236991
0-2,16326,253.687073057
0-2,16327,290.047686392
0-2,16328,353.521895526
0-2,16329,457.700900371
0-2,16330,622.607009371
0-2,16331,878.17693692
0-2,16332,1269.42010737
0-2,16333,1864.01961618
0-2,16334,2763.33154698
0-2,16335,4117.38938829
0-2,16336,6140.42265827
0-2,16337,9091.22018266
0-2,16338,12879.1365406
0-2,16339,13191.5037036
0-2,16340,3235.16652752
0-2,16341,382.172960618
0-2,16342,146.687939734
0-2,16343,134.288722711
0-2,16344,143.137636943
0-2,16345,155.200661126
0-2,16346,168.048971069
0-2,16347,180.748894547
0-2,16348,192.390044097
0-2,16349,201.94548446
0-2,16350,208.363402429
0-2,16351,210.752641355
0-2,16352,208.603751359
0-2,16353,201.964220155
0-2,16354,191.480998029
0-2,16355,178.270607276
0-2,16356,163.661086611
0-2,16357,148.912794388
0-2,16358,135.019995454
0-2,16359,122.635443911
0-2,16360,112.097448322
0-2,16361,103.509883919
0-0,16362,264.861562444
0-0,16363,263.198470117
0-0,16364,332.12998954
0-0,16365,415.773051881
0-0,16366,487.053297085
0-0,16367,508.775553822
0-0,16368,458.16678583
0-0,16369,359.265590834
0-0,16370,260.781762395
0-0,16371,189.432093518
0-0,16372,145.988284553
0-0,16373,122.975496331
0-0,16374,114.184110938
0-0,16375,116.386082632
0-0,16376,128.848041016
0-0,16377,152.765202311
0-0,16378,190.847001474
0-0,16379,246.637598383
0-0,16380,322.708349126
0-0,16381,416.601960283
0-0,16382,515.154202577
0-0,16383,596.127547286
0-0,16384,657.498659311
0-0,16385,771.628039542
0-0,16386,1114.27335864
0-0,16387,1993.28334321
0-0,16388,3988.66633752
0-0,16389,8188.19563781
0-0,16390,15218.1577433
0-0,16391,9522.25737812
0-0,16392,697.716442424
0-0,16393,184.00021031
0-0,16394,183.671418923
0-0,16395,229.428976964
0-0,16396,296.137687382
0-0,16397,377.992815959
0-0,16398,459.207087224
0-0,16399,507.54905714
0-0,16400,489.047848215
0-0,16401,405.669326401
0-0,16402,301.757179717
0-0,16403,217.215752017
0-0,16404,162.265613135
0-0,16405,131.224670242
0-0,16406,116.842052141
0-0,16407,114.642586666
0-0,16408,122.989158205
0-0,16409,142.52261673
0-0,16410,175.847102174
0-0,16411,227.35267887
0-0,16412,302.703423581
0-0,16413,407.325388182
0-0,16414,544.168614226
0-0,16415,716.884853608
0-0,16416,959.079731935
0-0,16417,1413.15492378
0-0,16418,2440.56594293
0-0,16419,4757.37914605
0-0,16420,9586.66663668
0-0,16421,16393.1661971
0-0,16422,5832.54922796
0-0,16423,415.694718857
0-0,16424,142.271542624
0-0,16425,137.91488779
0-0,16426,162.993292213
0-0,16427,204.66919584
0-0,16428,263.997430288
0-0,16429,340.502171752
0-0,16430,425.083978183
0-0,16431,492.781276654
0-0,16432,506.59603779
0-0,16433,448.215144042
0-0,16434,347.001685942
0-0,16435,251.00134572
0-0,16436,183.272754062
0-0,16437,142.800339969
0-0,16438,122.066638445
0-0,16439,115.377478737
0-0,16440,120.199062962
0-0,16441,136.824099378
0-0,16442,168.292562306
0-0,16443,220.978599653
0-0,16444,306.005936501
0-0,16445,441.952947222
0-0,16446,660.743326582
0-0,16447,1024.26040223
0-0,16448,1675.40646203
0-0,16449,2969.27997822
0-0,16450,5704.66037855
0-0,16451,11205.1235509
0-0,16452,16606.1159718
0-0,16453,3262.11061085
0-0,16454,287.784428029
0-0,16455,128.760958324
0-0,16456,117.565512275
0-0,16457,126.95387767
0-0,16458,148.659568824
0-0,16459,183.903834326
0-0,16460,235.442474165
0-0,16461,304.848164422
0-0,16462,387.896027742
0-1,16463,264.861562444
0-1,16464,226.291152572
0-1,16465,242.735779502
0-1,16466,262.542818329
0-1,16467,278.283930625
0-1,16468,286.123260491
0-1,16469,283.741414563
0-1,16470,271.110259534
0-1,16471,250.701602907
0-1,16472,226.509617798
0-1,16473,202.499172629
0-1,16474,181.501136627
0-1,16475,164.978171694
0-1,16476,153.373918357
0-1,16477,146.595134204
0-1,16478,144.375734141
0-1,16479,146.470923399
0-1,16480,152.722098497
0-1,16481,163.032242803
0-1,16482,177.270055238
0-1,16483,195.107936977
0-1,16484,215.795657947
0-1,16485,237.90279531
0-1,16486,259.131660889
0-1,16487,276.395835085
0-1,16488,286.398858358
0-1,16489,286.763907322
0-1,16490,277.296630043
0-1,16491,260.566595522
0-1,16492,241.340197855
0-1,16493,225.417126766
0-1,16494,219.055030081
0-1,16495,229.820300044
0-1,16496,269.16172645
0-1,16497,357.148133996
0-1,16498,530.72769959
0-1,16499,858.441984747
0-1,16500,1466.95034289
0-1,16501,2588.12906478
0-1,16502,4636.58200238
0-1,16503,8288.18771374
0-1,16504,13949.4255601
0-1,16505,13114.221529
0-1,16506,1652.33022712
0-1,16507,360.416120596
0-1,16508,292.628549101
0-1,16509,287.062932047
0-1,16510,277.079216144
0-1,16511,258.928604845
0-1,16512,235.584021307
0-1,16513,211.088104883
0-1,16514,188.738926666
0-1,16515,170.475497383
0-1,16516,157.056448299
0-1,16517,148.533972383
0-1,16518,144.672692341
0-1,16519,145.205901254
0-1,16520,149.941053148
0-1,16521,158.765650812
0-1,16522,171.574748097
0-1,16523,188.132232464
0-1,16524,207.86700316
0-1,16525,229.616877461
0-1,16526,251.394568827
0-1,16527,270.332461159
0-1,16528,283.046537667
0-1,16529,286.557924212
0-1,16530,279.550264039
0-1,16531,263.220943135
0-1,16532,240.989734849
0-1,16533,217.167707991
0-1,16534,195.555007347
0-1,16535,178.827424062
0-1,16536,168.805213625
0-1,16537,167.246878332
0-1,16538,176.919095603
0-1,16539,203.040668182
0-1,16540,255.561095712
0-1,16541,353.160593472
0-1,16542,530.554426969
0-1,16543,851.937384757
0-1,16544,1435.58796862
0-1,16545,2497.97815538
0-1,16546,4427.66235583
0-1,16547,7870.5274625
0-1,16548,13374.9627609
0-1,16549,14411.3161498
0-1,16550,2182.4735968
0-1,16551,381.863973903
0-1,16552,254.932443272
0-1,16553,221.418147444
0-1,16554,196.82345473
0-1,16555,176.708630878
0-1,16556,161.428049153
0-1,16557,151.112525917
0-1,16558,145.568120638
0-1,16559,144.513743825
0-1,16560,147.722664754
0-1,16561,155.056619706
0-1,16562,166.419509269
0-1,16563,181.643283816
0-2,16564,264.861562444
0-2,16565,195.918123647
0-2,16566,176.734877777
0-2,16567,161.567791527
0-2,16568,146.925312896
0-2,16569,133.197699267
0-2,16570,120.948525643
0-2,16571,110.506176189
0-2,16572,101.978466656
0-2,16573,95.329930088
0-2,16574,90.4531015728
0-2,16575,87.2195792911
0-2,16576,85.5110039654
0-2,16577,85.2348213125
0-2,16578,86.3301202492
0-2,16579,88.7673915685
0-2,16580,92.5438985116
0-2,16581,97.6754124324
0-2,16582,104.184246718
0-2,16583,112.082453678
0-2,16584,121.349196059
0-2,16585,131.900603688
0-2,16586,143.553099705
0-2,16587,155.981964564
0-2,16588,168.682459045
0-2,16589,180.946386665
0-2,16590,191.873188032
0-2,16591,200.438243717
0-2,16592,205.636326701
0-2,16593,206.682437561
0-2,16594,203.226053601
0-2,16595,195.492397348
0-2,16596,184.274601306
0-2,16597,170.760456034
0-2,16598,156.260641617
0-2,16599,141.949567387
0-2,16600,128.705401942
0-2,16601,117.070340371
0-2,16602,107.298293779
0-2,16603,99.4401089459
0-2,16604,93.4281440054
0-2,16605,89.1440642223
0-2,16606,86.4603191424
0-2,16607,85.2670497051
0-2,16608,85.4836454706
0-2,16609,87.0611802725
0-2,16610,89.9819330008
0-2,16611,94.2531066772
0-2,16612,99.8978714019
0-2,16613,106.942503417
0-2,16614,115.398424632
0-2,16615,125.238416955
0-2,16616,136.366197379
0-2,16617,148.580505755
0-2,16618,161.538103593
0-2,16619,174.725331264
0-2,16620,187.454813115
0-2,16621,198.910482103
0-2,16622,208.265178414
0-2,16623,214.882471086
0-2,16624,218.585555693
0-2,16625,219.938044654
0-2,16626,220.463682853
0-2,16627,222.765326331
0-2,16628,230.58897288
0-2,16629,248.97164833
0-2,16630,284.656406436
0-2,16631,346.95078464
0-2,16632,449.193355556
0-2,16633,611.034261689
0-2,16634,861.853766832
0-2,16635,1245.82467978
0-2,16636,1829.37203212
0-2,16637,2711.96794478
0-2,16638,4040.8571492
0-2,16639,6026.28715864
0-2,16640,8922.23654496
0-2,16641,12639.7447648
0-2,16642,12946.3057832
0-2,16643,3175.03266239
0-2,16644,375.069296224
0-2,16645,143.961368255
0-2,16646,131.792622473
0-2,16647,140.477056944
0-2,16648,152.315858893
0-2,16649,164.925350051
0-2,16650,177.389212887
0-2,16651,188.813981824
0-2,16652,198.191809827
0-2,16653,204.490434334
0-2,16654,206.835263129
0-2,16655,204.726315763
0-2,16656,198.210197271
0-2,16657,187.921832709
0-2,16658,174.95699094
0-2,16659,160.619025677
0-2,16660,146.14486828
0-2,16661,132.510302636
0-2,16662,120.355949739
0-2,16663,110.013829819
0-2,16664,101.585887319
0-0,16665,223.491552462
0-0,16666,222.088226579
0-0,16667,280.252998195
0-0,16668,350.831445603
0-0,16669,410.978084147
0-0,16670,429.307436418
0-0,16671,386.603496962
0-0,16672,303.150158524
0-0,16673,220.048996139
0-0,16674,159.843777541
0-0,16675,123.185667467
0-0,16676,103.767358073
0-0,16677,96.3491417348
0-0,16678,98.2071768077
0-0,16679,108.722641567
0-0,16680,128.904065624
0-0,16681,161.037684172
0-0,16682,208.114077594
0-0,16683,272.30296942
0-0,16684,351.530882788
0-0,16685,434.689773137
0-0,16686,503.015499037
0-0,16687,554.800759896
0-0,16688,651.103719578
0-0,16689,940.229607093
0-0,16690,1681.94276572
0-0,16691,3365.65722787
0-0,16692,6909.2417113
0-0,16693,12841.1599942
0-0,16694,8034.92988844
0-0,16695,588.736732718
0-0,16696,155.260326474
0-0,16697,154.982890606
0-0,16698,193.593354084
0-0,16699,249.882507997
0-0,16700,318.952287673
0-0,16701,387.481308644
0-0,16702,428.272512192
0-0,16703,412.661096678
0-0,16704,342.305869931
0-0,16705,254.624264613
0-0,16706,183.287771882
0-0,16707,136.920561278
0-0,16708,110.728053565
0-0,16709,98.5919262308
0-0,16710,96.7360059187
0-0,16711,103.778886033
0-0,16712,120.261319083
0-0,16713,148.380691778
0-0,16714,191.841363044
0-0,16715,255.422710066
0-0,16716,343.703263403
0-0,16717,459.172283333
0-0,16718,604.911136939
0-0,16719,809.276424436
0-0,16720,1192.42741329
0-0,16721,2059.36213031
0-0,16722,4014.30106049
0-0,16723,8089.27875302
0-0,16724,13832.6381878
0-0,16725,4921.53512099
0-0,16726,350.765347793
0-0,16727,120.049461458
0-0,16728,116.373293638
0-0,16729,137.534580637
0-0,16730,172.700923068
0-0,16731,222.762393292
0-0,16732,287.317488726
0-0,16733,358.68805324
0-0,16734,415.81138285
0-0,16735,427.468349549
0-0,16736,378.206250295
0-0,16737,292.801812322
0-0,16738,211.796230104
0-0,16739,154.64649514
0-0,16740,120.495663385
0-0,16741,103.000459101
0-0,16742,97.3561116387
0-0,16743,101.424589276
0-0,16744,115.452880751
0-0,16745,142.006132074
0-0,16746,186.462882125
0-0,16747,258.209387501
0-0,16748,372.922176319
0-0,16749,557.538626875
0-0,16750,864.276210213
0-0,16751,1413.71661388
0-0,16752,2505.49376023
0-0,16753,4813.62185025
0-0,16754,9454.94104473
0-0,16755,14012.3263061
0-0,16756,2752.58575837
0-0,16757,242.833984672
0-0,16758,108.649160742
0-0,16759,99.2023856229
0-0,16760,107.124336765
0-0,16761,125.439710913
0-0,16762,155.179003922
0-0,16763,198.667574038
0-0,16764,257.23245345
0-0,16765,327.308668854
0-1,16766,223.491552462
0-1,16767,190.945641678
0-1,16768,204.821702698
0-1,16769,221.534984219
0-1,16770,234.817415961
0-1,16771,241.432282935
0-1,16772,239.422469057
0-1,16773,228.764235295
0-1,16774,211.543305572
0-1,16775,191.129983763
0-1,16776,170.869846291
0-1,16777,153.151595211
0-1,16778,139.20943218
0-1,16779,129.417703364
0-1,16780,123.697730333
0-1,16781,121.824989112
0-1,16782,123.592920615
0-1,16783,128.867694404
0-1,16784,137.567447346
0-1,16785,149.581386913
0-1,16786,164.633083526
0-1,16787,182.089489181
0-1,16788,200.74360571
0-1,16789,218.656631977
0-1,16790,233.224231207
0-1,16791,241.664833837
0-1,16792,241.972864036
0-1,16793,233.984326638
0-1,16794,219.867437221
0-1,16795,203.644103706
0-1,16796,190.208134195
0-1,16797,184.839764199
0-1,16798,193.923554517
0-1,16799,227.12005303
0-1,16800,301.363437522
0-1,16801,447.830770239
0-1,16802,724.357774301
0-1,16803,1237.8202654
0-1,16804,2183.87665361
0-1,16805,3912.37180763
0-1,16806,6993.6155407
0-1,16807,11770.5972343
0-1,16808,11065.8477652
0-1,16809,1394.24476784
0-1,16810,304.120981471
0-1,16811,246.921479017
0-1,16812,242.225182641
0-1,16813,233.800871669
0-1,16814,218.48529224
0-1,16815,198.787012246
0-1,16816,178.117231626
0-1,16817,159.258879777
0-1,16818,143.84810395
0-1,16819,132.525041122
0-1,16820,125.333731988
0-1,16821,122.075563973
0-1,16822,122.525488404
0-1,16823,126.521033994
0-1,16824,133.967275018
0-1,16825,144.775657372
0-1,16826,158.746948079
0-1,16827,175.399249379
0-1,16828,193.751905492
0-1,16829,212.12803379
0-1,16830,228.107925015
0-1,16831,238.836128348
0-1,16832,241.799054425
0-1,16833,235.885954628
0-1,16834,222.107189428
0-1,16835,203.348381214
0-1,16836,183.247232085
0-1,16837,165.01032381
0-1,16838,150.895502759
0-1,16839,142.438709901
0-1,16840,141.123778543
0-1,16841,149.285245362
0-1,16842,171.326763031
0-1,16843,215.643770665
0-1,16844,297.998730262
0-1,16845,447.684561908
0-1,16846,718.869159281
0-1,16847,1211.35653223
0-1,16848,2107.80685129
0-1,16849,3736.08433233
0-1,16850,6641.19166654
0-1,16851,11285.8625615
0-1,16852,12160.3428962
0-1,16853,1841.58247749
0-1,16854,322.218790713
0-1,16855,215.113310494
0-1,16856,186.833774818
0-1,16857,166.080646255
0-1,16858,149.107654142
0-1,16859,136.21382047
0-1,16860,127.509528759
0-1,16861,122.831130989
0-1,16862,121.941442396
0-1,16863,124.649146426
0-1,16864,130.837575441
0-1,16865,140.42564026
0-1,16866,153.271539743
0-2,16867,223.491552462
0-2,16868,165.316723217
0-2,16869,149.129801411
0-2,16870,136.331735806
0-2,16871,123.976336816
0-2,16872,112.392905633
0-2,16873,102.056989751
0-2,16874,93.245681424
0-2,16875,86.0499561368
0-2,16876,80.4398866899
0-2,16877,76.3247936356
0-2,16878,73.5963308568
0-2,16879,72.1546261847
0-2,16880,71.9215818377
0-2,16881,72.8458007297
0-2,16882,74.9023828396
0-2,16883,78.0890188762
0-2,16884,82.4190167893
0-2,16885,87.9112047299
0-2,16886,94.5757524995
0-2,16887,102.395077515
0-2,16888,111.298409693
0-2,16889,121.130845933
0-2,16890,131.618386205
0-2,16891,142.335128953
0-2,16892,152.683494332
0-2,16893,161.903585683
0-2,16894,169.130823845
0-2,16895,173.516993077
0-2,16896,174.399706816
0-2,16897,171.483192204
0-2,16898,164.95749317
0-2,16899,155.491859012
0-2,16900,144.08855353
0-2,16901,131.853535339
0-2,16902,119.777777092
0-2,16903,108.60228198
0-2,16904,98.7845570169
0-2,16905,90.538853701
0-2,16906,83.9080768092
0-2,16907,78.8351497845
0-2,16908,75.2202211676
0-2,16909,72.9556632273
0-2,16910,71.9487763215
0-2,16911,72.1315409457
0-2,16912,73.4626729479
0-2,16913,75.9272191643
0-2,16914,79.5312575419
0-2,16915,84.2943391305
0-2,16916,90.2386359591
0-2,16917,97.3737858926
0-2,16918,105.676822167
0-2,16919,115.066500682
0-2,16920,125.372997087
0-2,16921,136.306684974
0-2,16922,147.434135698
0-2,16923,158.175338139
0-2,16924,167.841690716
0-2,16925,175.735231712
0-2,16926,181.318937398
0-2,16927,184.443619289
0-2,16928,185.58485645
0-2,16929,186.028392674
0-2,16930,187.970531311
0-2,16931,194.572164621
0-2,16932,210.083560978
0-2,16933,240.194543918
0-2,16934,292.758861541
0-2,16935,379.031670216
0-2,16936,515.593861534
0-2,16937,727.236653622
0-2,16938,1051.23329037
0-2,16939,1543.63355602
0-2,16940,2288.37253927
0-2,16941,3409.69610395
0-2,16942,5085.01218614
0-2,16943,7528.62921471
0-2,16944,10665.4818244
0-2,16945,10924.1595928
0-2,16946,2679.10893633
0-2,16947,316.485406642
0-2,16948,121.47534504
0-2,16949,111.207294587
0-2,16950,118.535265186
0-2,16951,128.524907331
0-2,16952,139.164861006
0-2,16953,149.681932752
0-2,16954,159.322211706
0-2,16955,167.235271343
0-2,16956,172.550083188
0-2,16957,174.528661819
0-2,16958,172.749121155
0-2,16959,167.250786763
0-2,16960,158.569411681
0-2,16961,147.629611328
0-2,16962,135.531162288
0-2,16963,123.317793624
0-2,16964,111.812876811
0-2,16965,101.556971148
0-2,16966,92.8302370175
0-2,16967,85.7186956677
0-0,16968,988.740754382
0-0,16969,982.532351977
0-0,16970,1239.85697804
0-0,16971,1552.10049044
0-0,16972,1818.19302107
0-0,16973,1899.28323406
0-0,16974,1710.35830671
0-0,16975,1341.1554626
0-0,16976,973.510667614
0-0,16977,707.158975131
0-0,16978,544.981179103
0-0,16979,459.073350964
0-0,16980,426.254693001
0-0,16981,434.474757604
0-0,16982,480.995838353
0-0,16983,570.279733996
0-0,16984,712.440893528
0-0,16985,920.709833598
0-0,16986,1204.68554824
0-0,16987,1555.19484476
0-0,16988,1923.09503191
0-0,16989,2225.37236198
0-0,16990,2454.47362922
0-0,16991,2880.5240099
0-0,16992,4159.63521112
0-0,16993,7441.02110657
0-0,16994,14889.8803101
0-0,16995,30566.9220451
0-0,16996,56810.1034691
0-0,16997,35547.0376924
0-0,16998,2604.60851798
0-0,16999,686.881497903
0-0,17000,685.654104085
0-0,17001,856.469234976
0-0,17002,1105.49600977
0-0,17003,1411.06508077
0-0,17004,1714.24180108
0-0,17005,1894.70466387
0-0,17006,1825.63877488
0-0,17007,1514.38280479
0-0,17008,1126.47384075
0-0,17009,810.876687925
0-0,17010,605.74521747
0-0,17011,489.86790779
0-0,17012,436.176913371
0-0,17013,427.966204603
0-0,17014,459.124351388
0-0,17015,532.043677012
0-0,17016,656.445559165
0-0,17017,848.718315874
0-0,17018,1130.0062139
0-0,17019,1520.56496184
0-0,17020,2031.40720449
0-0,17021,2676.1651046
0-0,17022,3580.29005385
0-0,17023,5275.37424649
0-0,17024,9110.74823115
0-0,17025,17759.5216246
0-0,17026,35787.4805046
0-0,17027,61196.4656662
0-0,17028,21773.1824521
0-0,17029,1551.80806956
0-0,17030,531.106405487
0-0,17031,514.842806693
0-0,17032,608.461677922
0-0,17033,764.039799608
0-0,17034,985.514908127
0-0,17035,1271.11073068
0-0,17036,1586.85861922
0-0,17037,1839.57584003
0-0,17038,1891.14699751
0-0,17039,1673.20835669
0-0,17040,1295.37372492
0-0,17041,936.999909041
0-0,17042,684.165869283
0-0,17043,533.080431017
0-0,17044,455.680541441
0-0,17045,430.709591503
0-0,17046,448.708793726
0-0,17047,510.770841903
0-0,17048,628.244104113
0-0,17049,824.923576329
0-0,17050,1142.33465101
0-0,17051,1649.83127943
0-0,17052,2466.58612579
0-0,17053,3823.61258252
0-0,17054,6254.37165696
0-0,17055,11084.4627607
0-0,17056,21295.7673214
0-0,17057,41829.2568028
0-0,17058,61991.4172589
0-0,17059,12177.6133785
0-0,17060,1074.31289706
0-0,17061,480.670754538
0-0,17062,438.877624307
0-0,17063,473.924836887
0-0,17064,554.953209778
0-0,17065,686.52172179
0-0,17066,878.917904778
0-0,17067,1138.01263302
0-0,17068,1448.03423929
0-1,17069,988.740754382
0-1,17070,844.755587936
0-1,17071,906.144158957
0-1,17072,980.084772804
0-1,17073,1038.84709038
0-1,17074,1068.11167998
0-1,17075,1059.22013635
0-1,17076,1012.06743651
0-1,17077,935.880954924
0-1,17078,845.57112897
0-1,17079,755.939000207
0-1,17080,677.552337508
0-1,17081,615.871327013
0-1,17082,572.55209982
0-1,17083,547.246577588
0-1,17084,538.961452057
0-1,17085,546.78289277
0-1,17086,570.118825419
0-1,17087,608.607082321
0-1,17088,661.757510333
0-1,17089,728.347167526
0-1,17090,805.575409517
0-1,17091,888.102400115
0-1,17092,967.350760556
0-1,17093,1031.79874032
0-1,17094,1069.14049987
0-1,17095,1070.50324494
0-1,17096,1035.16145056
0-1,17097,972.707439486
0-1,17098,900.934386583
0-1,17099,841.492808215
0-1,17100,817.742800032
0-1,17101,857.930062561
0-1,17102,1004.79347024
0-1,17103,1333.25089596
0-1,17104,1981.2316337
0-1,17105,3204.60457818
0-1,17106,5476.19509334
0-1,17107,9661.60835244
0-1,17108,17308.5801673
0-1,17109,30940.1971994
0-1,17110,52073.8661518
0-1,17111,48956.0099551
0-1,17112,6168.22697933
0-1,17113,1345.45044468
0-1,17114,1092.3962304
0-1,17115,1071.61951839
0-1,17116,1034.34983418
0-1,17117,966.592742729
0-1,17118,879.446306962
0-1,17119,788.001891017
0-1,17120,704.571350451
0-1,17121,636.393104122
0-1,17122,586.299158471
0-1,17123,554.484352318
0-1,17124,540.07001108
0-1,17125,542.060505202
0-1,17126,559.73705144
0-1,17127,592.679692385
0-1,17128,640.496659089
0-1,17129,702.306532264
0-1,17130,775.977365758
0-1,17131,857.170676426
0-1,17132,938.467829519
0-1,17133,1009.16387835
0-1,17134,1056.62612799
0-1,17135,1069.73430023
0-1,17136,1043.57437298
0-1,17137,982.616244816
0-1,17138,899.626091587
0-1,17139,810.6973373
0-1,17140,730.016102387
0-1,17141,667.571241897
0-1,17142,630.157855762
0-1,17143,624.340516321
0-1,17144,660.447361394
0-1,17145,757.960428746
0-1,17146,954.021671676
0-1,17147,1318.36521837
0-1,17148,1980.5847988
0-1,17149,3180.32259842
0-1,17150,5359.11786511
0-1,17151,9325.07073883
0-1,17152,16528.6732339
0-1,17153,29381.0517043
0-1,17154,49929.3693206
0-1,17155,53798.125595
0-1,17156,8147.2772818
0-1,17157,1425.51629668
0-1,17158,951.67488235
0-1,17159,826.564429046
0-1,17160,734.751276534
