key,time,all_swamps___total_rabbits
0-1,70402,2943.06639227
0-1,70403,2918.56670395
0-1,70404,2788.64253142
0-1,70405,2578.71890854
0-1,70406,2329.87993539
0-1,70407,2082.90828367
0-1,70408,1866.92229932
0-1,70409,1696.96693564
0-1,70410,1577.60548301
0-1,70411,1507.87884916
0-1,70412,1485.05008044
0-1,70413,1506.60121572
0-1,70414,1570.90085816
0-1,70415,1676.95109383
0-1,70416,1823.40135867
0-1,70417,2006.88196827
0-1,70418,2219.67604945
0-1,70419,2447.07026022
0-1,70420,2665.43055964
0-1,70421,2843.01000836
0-1,70422,2945.90119438
0-1,70423,2949.65609125
0-1,70424,2852.27559328
0-1,70425,2680.19030998
0-1,70426,2482.42741325
0-1,70427,2318.64256296
0-1,70428,2253.2019801
0-1,70429,2363.9336423
0-1,70430,2768.59990286
0-1,70431,3673.62887037
0-1,70432,5459.06981987
0-1,70433,8829.94186032
0-1,70434,15089.0642232
0-1,70435,26621.5184894
0-1,70436,47691.9235535
0-1,70437,85252.3722513
0-1,70438,143483.914893
0-1,70439,134892.99883
0-1,70440,16995.8833547
0-1,70441,3707.24340949
0-1,70442,3009.97984855
0-1,70443,2952.73186222
0-1,70444,2850.03927199
0-1,70445,2663.34192337
0-1,70446,2423.21933028
0-1,70447,2171.25411693
0-1,70448,1941.37027179
0-1,70449,1753.51247638
0-1,70450,1615.48401862
0-1,70451,1527.82175584
0-1,70452,1488.10459512
0-1,70453,1493.58918673
0-1,70454,1542.29500105
0-1,70455,1633.06489081
0-1,70456,1764.81937896
0-1,70457,1935.12980985
0-1,70458,2138.12183607
0-1,70459,2361.84123581
0-1,70460,2585.84676214
0-1,70461,2780.64209045
0-1,70462,2911.41919405
0-1,70463,2947.53734716
0-1,70464,2875.45649253
0-1,70465,2707.49295305
0-1,70466,2478.82254766
0-1,70467,2233.78896835
0-1,70468,2011.48053806
0-1,70469,1839.42046819
0-1,70470,1736.33192285
0-1,70471,1720.30287221
0-1,70472,1819.79138475
0-1,70473,2088.47811172
0-1,70474,2628.7036946
0-1,70475,3632.61299322
0-1,70476,5457.28753616
0-1,70477,8763.03548721
0-1,70478,14766.4705635
0-1,70479,25694.2254367
0-1,70480,45542.9742182
0-1,70481,80956.3152068
0-1,70482,137574.985452
0-1,70483,148234.925592
0-1,70484,22448.9427519
0-1,70485,3927.85621863
0-1,70486,2622.23737003
0-1,70487,2277.50902622
0-1,70488,2024.52779908
0-1,70489,1817.62654273
0-1,70490,1660.45034373
0-1,70491,1554.34478034
0-1,70492,1497.31497852
0-1,70493,1486.46964928
0-1,70494,1519.47663839
0-1,70495,1594.913764
0-1,70496,1711.7925467
0-1,70497,1868.38442657
0-2,70498,2724.36837779
0-2,70499,2015.21555553
0-2,70500,1817.89651857
0-2,70501,1661.88773503
0-2,70502,1511.27507011
0-2,70503,1370.0727147
0-2,70504,1244.07760628
0-2,70505,1136.66750729
0-2,70506,1048.95141148
0-2,70507,980.564505445
0-2,70508,930.401404131
0-2,70509,897.141365295
0-2,70510,879.566944358
0-2,70511,876.726127144
0-2,70512,887.99238171
0-2,70513,913.062176093
0-2,70514,951.907359967
0-2,70515,1004.69015762
0-2,70516,1071.64008474
0-2,70517,1152.88111151
0-2,70518,1248.19890573
0-2,70519,1356.73077808
0-2,70520,1476.58845535
0-2,70521,1604.43186941
0-2,70522,1735.06926815
0-2,70523,1861.2161363
0-2,70524,1973.60931197
0-2,70525,2061.70955062
0-2,70526,2115.17707824
0-2,70527,2125.93738382
0-2,70528,2090.38498779
0-2,70529,2010.83653105
0-2,70530,1895.45018158
0-2,70531,1756.44356359
0-2,70532,1607.29834404
0-2,70533,1460.09450772
0-2,70534,1323.86490461
0-2,70535,1204.18655822
0-2,70536,1103.6712004
0-2,70537,1022.84184159
0-2,70538,961.00271695
0-2,70539,916.936634346
0-2,70540,889.331608679
0-2,70541,877.057628675
0-2,70542,879.285534638
0-2,70543,895.512071586
0-2,70544,925.554960025
0-2,70545,969.488290301
0-2,70546,1027.55039027
0-2,70547,1100.01153759
0-2,70548,1186.98921811
0-2,70549,1288.20346633
0-2,70550,1402.66391435
0-2,70551,1528.30039852
0-2,70552,1661.58236467
0-2,70553,1797.22630533
0-2,70554,1928.16186842
0-2,70555,2045.99498113
0-2,70556,2142.21747026
0-2,70557,2210.2830013
0-2,70558,2248.37296238
0-2,70559,2262.28467582
0-2,70560,2267.69139499
0-2,70561,2291.36612019
0-2,70562,2371.84021791
0-2,70563,2560.92458045
0-2,70564,2927.97831846
0-2,70565,3568.73884456
0-2,70566,4620.4068348
0-2,70567,6285.10382908
0-2,70568,8865.03548108
0-2,70569,12814.5636934
0-2,70570,18816.9369294
0-2,70571,27895.3263062
0-2,70572,41564.2924359
0-2,70573,61986.4431026
0-2,70574,91774.2041465
0-2,70575,130012.526631
0-2,70576,133165.815982
0-2,70577,32658.414094
0-2,70578,3857.96610382
0-2,70579,1480.78790927
0-2,70580,1355.62008235
0-2,70581,1444.94825226
0-2,70582,1566.72227399
0-2,70583,1696.42361175
0-2,70584,1824.62701531
0-2,70585,1942.14228981
0-2,70586,2038.60271173
0-2,70587,2103.39041921
0-2,70588,2127.50934896
0-2,70589,2105.81669768
0-2,70590,2038.79184514
0-2,70591,1932.9656361
0-2,70592,1799.60915881
0-2,70593,1652.12872109
0-2,70594,1503.24740988
0-2,70595,1363.00214687
0-2,70596,1237.98236529
0-2,70597,1131.60322816
0-2,70598,1044.91333695
0-0,70599,2298.83608861
0-0,70600,2284.40146615
0-0,70601,2882.68482229
0-0,70602,3608.6553576
0-0,70603,4227.32421453
0-0,70604,4415.86009437
0-0,70605,3976.6069948
0-0,70606,3118.20521628
0-0,70607,2263.42592377
0-0,70608,1644.1545119
0-0,70609,1267.08886691
0-0,70610,1067.35196444
0-0,70611,991.048125473
0-0,70612,1010.15989069
0-0,70613,1118.32205437
0-0,70614,1325.90836102
0-0,70615,1656.43504608
0-0,70616,2140.66324588
0-0,70617,2800.91075588
0-0,70618,3615.84977468
0-0,70619,4471.22285754
0-0,70620,5174.02187948
0-0,70621,5706.68553145
0-0,70622,6697.25862792
0-0,70623,9671.21006836
0-0,70624,17300.4781891
0-0,70625,34619.1800633
0-0,70626,71068.5214537
0-0,70627,132084.285465
0-0,70628,82647.3600166
0-0,70629,6055.75124854
0-0,70630,1597.00909362
0-0,70631,1594.15538582
0-0,70632,1991.30295522
0-0,70633,2570.29369105
0-0,70634,3280.74605671
0-0,70635,3985.63617354
0-0,70636,4405.21485461
0-0,70637,4244.63569633
0-0,70638,3520.96121071
0-0,70639,2619.06744161
0-0,70640,1885.29964538
0-0,70641,1408.36610633
0-0,70642,1138.94973995
0-0,70643,1014.11742667
0-0,70644,995.027413896
0-0,70645,1067.47054114
0-0,70646,1237.00899352
0-0,70647,1526.24511018
0-0,70648,1973.28195985
0-0,70649,2627.28025861
0-0,70650,3535.33481235
0-0,70651,4723.05017432
0-0,70652,6222.12131366
0-0,70653,8324.22447139
0-0,70654,12265.3189373
0-0,70655,21182.617117
0-0,70656,41291.1362722
0-0,70657,83206.3929191
0-0,70658,142282.638948
0-0,70659,50622.953856
0-0,70660,3607.97547495
0-0,70661,1234.82982411
0-0,70662,1197.01672935
0-0,70663,1414.68191489
0-0,70664,1776.4032247
0-0,70665,2291.33595093
0-0,70666,2955.35023448
0-0,70667,3689.46849336
0-0,70668,4277.03956781
0-0,70669,4396.94323054
0-0,70670,3890.23284118
0-0,70671,3011.76203557
0-0,70672,2178.53789922
0-0,70673,1590.69521908
0-0,70674,1239.41946109
0-0,70675,1059.46363483
0-0,70676,1001.40582683
0-0,70677,1043.25422384
0-0,70678,1187.54935424
0-0,70679,1460.67633259
0-0,70680,1917.95885747
0-0,70681,2655.9440474
0-0,70682,3835.88080946
0-0,70683,5734.84725545
0-0,70684,8889.95275515
0-0,70685,14541.5016149
0-0,70686,25771.5310147
0-0,70687,49512.9569971
0-0,70688,97253.6073504
0-0,70689,144130.912524
0-0,70690,28313.1214967
0-0,70691,2497.79251768
0-0,70692,1117.56622995
0-0,70693,1020.39661738
0-0,70694,1101.88187702
0-0,70695,1290.27397776
0-0,70696,1596.17260912
0-0,70697,2043.49642661
0-0,70698,2645.89529509
0-0,70699,3366.69986756
0-1,70700,2298.83608861
0-1,70701,1964.06856195
0-1,70702,2106.79784854
0-1,70703,2278.71081032
0-1,70704,2415.3340209
0-1,70705,2483.3746012
0-1,70706,2462.70163784
0-1,70707,2353.07095094
0-1,70708,2175.93631524
0-1,70709,1965.96470627
0-1,70710,1757.56875274
0-1,70711,1575.31866516
0-1,70712,1431.90945271
0-1,70713,1331.19164335
0-1,70714,1272.35595008
0-1,70715,1253.09291729
0-1,70716,1271.27787639
0-1,70717,1325.53424632
0-1,70718,1415.01998216
0-1,70719,1538.59547098
0-1,70720,1693.41735569
0-1,70721,1872.97409891
0-1,70722,2064.85050679
0-1,70723,2249.10405367
0-1,70724,2398.9465084
0-1,70725,2485.76662184
0-1,70726,2488.93502319
0-1,70727,2406.76485675
0-1,70728,2261.55840713
0-1,70729,2094.68505487
0-1,70730,1956.48255345
0-1,70731,1901.26345211
0-1,70732,1994.69939979
0-1,70733,2336.15887759
0-1,70734,3099.82698823
0-1,70735,4606.39127016
0-1,70736,7450.75048378
0-1,70737,12732.2302161
0-1,70738,22463.3746067
0-1,70739,40242.6910743
0-1,70740,71936.3914103
0-1,70741,121072.467432
0-1,70742,113823.408148
0-1,70743,14341.2140341
0-1,70744,3128.19110972
0-1,70745,2539.83652073
0-1,70746,2491.5303746
0-1,70747,2404.8778373
0-1,70748,2247.34165162
0-1,70749,2044.72496909
0-1,70750,1832.1154225
0-1,70751,1638.13824831
0-1,70752,1479.62287163
0-1,70753,1363.15374707
0-1,70754,1289.1838776
0-1,70755,1255.67033254
0-1,70756,1260.29825922
0-1,70757,1301.39647656
0-1,70758,1377.9885777
0-1,70759,1489.16369435
0-1,70760,1632.87251433
0-1,70761,1804.15823303
0-1,70762,1992.93381641
0-1,70763,2181.95083487
0-1,70764,2346.32013759
0-1,70765,2456.67053211
0-1,70766,2487.14721599
0-1,70767,2426.32501909
0-1,70768,2284.59651817
0-1,70769,2091.6432507
0-1,70770,1884.88265267
0-1,70771,1697.29765259
0-1,70772,1552.11247821
0-1,70773,1465.12583195
0-1,70774,1451.60043635
0-1,70775,1535.54935636
0-1,70776,1762.26860238
0-1,70777,2218.11373552
0-1,70778,3065.21757955
0-1,70779,4604.88736997
0-1,70780,7394.29454106
0-1,70781,12460.0240223
0-1,70782,21680.9199462
0-1,70783,38429.3965415
0-1,70784,68311.3563185
0-1,70785,116086.482293
0-1,70786,125081.394763
0-1,70787,18942.5336786
0-1,70788,3314.34533592
0-1,70789,2212.6574175
0-1,70790,1921.773863
0-1,70791,1708.30699874
0-1,70792,1533.7226515
0-1,70793,1401.09656411
0-1,70794,1311.56414247
0-1,70795,1263.44210155
0-1,70796,1254.2907568
0-1,70797,1282.14222445
0-1,70798,1345.79646012
0-1,70799,1444.41937979
0-1,70800,1576.55241568
0-2,70801,2298.83608861
0-2,70802,1700.4492796
0-2,70803,1533.9504585
0-2,70804,1402.30944231
0-2,70805,1275.22169883
0-2,70806,1156.07442307
0-2,70807,1049.75910074
0-2,70808,959.125905221
0-2,70809,885.110611168
0-2,70810,827.405387135
0-2,70811,785.077503522
0-2,70812,757.012511207
0-2,70813,742.183124177
0-2,70814,739.786027959
0-2,70815,749.29255167
0-2,70816,770.446573472
0-2,70817,803.224339977
0-2,70818,847.762736872
0-2,70819,904.255430686
0-2,70820,972.807028087
0-2,70821,1053.23667447
0-2,70822,1144.81642813
0-2,70823,1245.9529544
0-2,70824,1353.82788656
0-2,70825,1464.0603974
0-2,70826,1570.50377538
0-2,70827,1665.34171669
0-2,70828,1739.68115246
0-2,70829,1784.79732804
0-2,70830,1793.87692938
0-2,70831,1763.87763424
0-2,70832,1696.75423616
0-2,70833,1599.39063935
0-2,70834,1482.09613814
0-2,70835,1356.24663263
0-2,70836,1232.03527632
0-2,70837,1117.08403459
0-2,70838,1016.09882864
0-2,70839,931.283451282
0-2,70840,863.079221428
0-2,70841,810.89904911
0-2,70842,773.71586133
0-2,70843,750.422598294
0-2,70844,740.065750661
0-2,70845,741.945669204
0-2,70846,755.637704772
0-2,70847,780.988048988
0-2,70848,818.059219669
0-2,70849,867.052319088
0-2,70850,928.195408929
0-2,70851,1001.58762436
0-2,70852,1086.99272903
0-2,70853,1183.57504543
0-2,70854,1289.58775876
0-2,70855,1402.05176923
0-2,70856,1516.50882596
0-2,70857,1626.99292942
0-2,70858,1726.42111767
0-2,70859,1807.61415028
0-2,70860,1865.04819644
0-2,70861,1897.18870205
0-2,70862,1908.9274776
0-2,70863,1913.48969513
0-2,70864,1933.46655035
0-2,70865,2001.37100907
0-2,70866,2160.92136942
0-2,70867,2470.6432067
0-2,70868,3011.32024346
0-2,70869,3898.7231178
0-2,70870,5303.40302755
0-2,70871,7480.36266198
0-2,70872,10812.994938
0-2,70873,15877.8284328
0-2,70874,23538.2202124
0-2,70875,35072.1643329
0-2,70876,52304.4803964
0-2,70877,77439.5468011
0-2,70878,109705.240534
0-2,70879,112366.002353
0-2,70880,27557.3382542
0-2,70881,3255.37169657
0-2,70882,1249.49647527
0-2,70883,1143.87921734
0-2,70884,1219.25478784
0-2,70885,1322.00833545
0-2,70886,1431.45099321
0-2,70887,1539.62968637
0-2,70888,1638.78968109
0-2,70889,1720.18348262
0-2,70890,1774.85168435
0-2,70891,1795.20336167
0-2,70892,1776.89899064
0-2,70893,1720.34307437
0-2,70894,1631.04637337
0-2,70895,1518.51949002
0-2,70896,1394.07473601
0-2,70897,1268.44791773
0-2,70898,1150.10824146
0-2,70899,1044.61590495
0-2,70900,954.852640375
0-2,70901,881.703263048
0-0,70902,2256.10632551
0-0,70903,2241.94000751
0-0,70904,2829.10273343
0-0,70905,3541.5792449
0-0,70906,4148.74855481
0-0,70907,4333.7800119
0-0,70908,3902.69155747
0-0,70909,3060.24537702
0-0,70910,2221.35434937
0-0,70911,1613.59368455
0-0,70912,1243.5367714
0-0,70913,1047.51249141
0-0,70914,972.626954935
0-0,70915,991.383478995
0-0,70916,1097.53517152
0-0,70917,1301.26295439
0-0,70918,1625.64595352
0-0,70919,2100.87353063
0-0,70920,2748.84864772
0-0,70921,3548.6399353
0-0,70922,4388.11371617
0-0,70923,5077.84941625
0-0,70924,5600.61214846
0-0,70925,6572.77290402
0-0,70926,9491.44583149
0-0,70927,16978.9044422
0-0,70928,33975.6938356
0-0,70929,69747.5307572
0-0,70930,129629.160345
0-0,70931,81111.1469164
0-0,70932,5943.18958417
0-0,70933,1567.32458475
0-0,70934,1564.52392043
0-0,70935,1954.28948394
0-0,70936,2522.51819237
0-0,70937,3219.76497915
0-0,70938,3911.55290577
0-0,70939,4323.33264122
0-0,70940,4165.73825833
0-0,70941,3455.51511858
0-0,70942,2570.38535771
0-0,70943,1850.25651742
0-0,70944,1382.18801108
0-0,70945,1117.77943867
0-0,70946,995.267454017
0-0,70947,976.53227808
0-0,70948,1047.62886406
0-0,70949,1214.01600959
0-0,70950,1497.8759314
0-0,70951,1936.60345498
0-0,70952,2578.44551845
0-0,70953,3469.62154998
0-0,70954,4635.26017655
0-0,70955,6106.46723504
0-0,70956,8169.49741562
0-0,70957,12037.3365356
0-0,70958,20788.8838639
0-0,70959,40523.6346308
0-0,70960,81659.788759
0-0,70961,139637.951279
0-0,70962,49681.9964574
0-0,70963,3540.91199961
0-0,70964,1211.87734563
0-0,70965,1174.76710419
0-0,70966,1388.38642415
0-0,70967,1743.38421593
0-0,70968,2248.74559712
0-0,70969,2900.41747262
0-0,70970,3620.89026132
0-0,70971,4197.53982077
0-0,70972,4315.21476649
0-0,70973,3817.92288896
0-0,70974,2955.78071575
0-0,70975,2138.04418642
0-0,70976,1561.12806976
0-0,70977,1216.38167243
0-0,70978,1039.77078663
0-0,70979,982.79213185
0-0,70980,1023.86266911
0-0,70981,1165.47570452
0-0,70982,1433.52591766
0-0,70983,1882.30867431
0-0,70984,2606.57651723
0-0,70985,3764.58112912
0-0,70986,5628.25041461
0-0,70987,8724.71018866
0-0,70988,14271.2105219
0-0,70989,25292.5010305
0-0,70990,48592.6317362
0-0,70991,95445.8996919
0-0,70992,141451.869952
0-0,70993,27786.8495366
0-0,70994,2451.3646392
0-0,70995,1096.79339604
0-0,70996,1001.42992987
0-0,70997,1081.40057702
0-0,70998,1266.29092752
0-0,70999,1566.50364847
0-0,71000,2005.51280584
0-0,71001,2596.71454675
0-0,71002,3304.12111804
0-1,71003,2256.10632551
0-1,71004,1927.5613117
0-1,71005,2067.63760852
0-1,71006,2236.35512712
0-1,71007,2370.43884502
0-1,71008,2437.21471667
0-1,71009,2416.92601334
0-1,71010,2309.33309386
0-1,71011,2135.49095955
0-1,71012,1929.42221131
0-1,71013,1724.89983092
0-1,71014,1546.03732853
0-1,71015,1405.293744
0-1,71016,1306.44803338
0-1,71017,1248.70595233
0-1,71018,1229.8009724
0-1,71019,1247.6479174
0-1,71020,1300.89579358
0-1,71021,1388.71820757
0-1,71022,1509.99672907
0-1,71023,1661.94085207
0-1,71024,1838.16007283
0-1,71025,2026.46996568
0-1,71026,2207.29868795
0-1,71027,2354.35593645
0-1,71028,2439.56227547
0-1,71029,2442.67178396
0-1,71030,2362.02896075
0-1,71031,2219.52154532
0-1,71032,2055.74996219
0-1,71033,1920.11630862
0-1,71034,1865.92359586
0-1,71035,1957.62279688
0-1,71036,2292.73537476
0-1,71037,3042.20875545
0-1,71038,4520.76967725
0-1,71039,7312.25918173
0-1,71040,12495.5690711
0-1,71041,22045.8351918
0-1,71042,39494.6774752
0-1,71043,70599.2691254
0-1,71044,118822.025185
0-1,71045,111707.708256
0-1,71046,14074.6457993
0-1,71047,3070.04565702
0-1,71048,2492.62714665
0-1,71049,2445.2188941
0-1,71050,2360.1770164
0-1,71051,2205.56904466
0-1,71052,2006.7185127
0-1,71053,1798.06085969
0-1,71054,1607.68924865
0-1,71055,1452.12028669
0-1,71056,1337.81603944
0-1,71057,1265.22108967
0-1,71058,1232.33047977
0-1,71059,1236.87238457
0-1,71060,1277.20668616
0-1,71061,1352.37512671
0-1,71062,1461.48376876
0-1,71063,1602.52139184
0-1,71064,1770.62332626
0-1,71065,1955.89003139
0-1,71066,2141.39368391
0-1,71067,2302.70776168
0-1,71068,2411.00701118
0-1,71069,2440.91720774
0-1,71070,2381.22554732
0-1,71071,2242.131434
0-1,71072,2052.76469775
0-1,71073,1849.84727558
0-1,71074,1665.74902371
0-1,71075,1523.26248806
0-1,71076,1437.89271166
0-1,71077,1424.61872022
0-1,71078,1507.0072343
0-1,71079,1729.51232181
0-1,71080,2176.88440433
0-1,71081,3008.24265137
0-1,71082,4519.2937309
0-1,71083,7256.85261746
0-1,71084,12228.4225274
0-1,71085,21277.9244574
0-1,71086,37715.0876708
0-1,71087,67041.6146056
0-1,71088,113928.717364
0-1,71089,122756.436323
0-1,71090,18590.4381201
0-1,71091,3252.73972961
0-1,71092,2171.52950597
0-1,71093,1886.05276817
0-1,71094,1676.55373293
0-1,71095,1505.21448343
0-1,71096,1375.05359195
0-1,71097,1287.18535993
0-1,71098,1239.95779053
0-1,71099,1230.97654699
0-1,71100,1258.31032369
0-1,71101,1320.78138218
0-1,71102,1417.57114201
0-1,71103,1547.24814663
0-2,71104,2256.10632551
0-2,71105,1668.84206965
0-2,71106,1505.43805606
0-2,71107,1376.24392569
0-2,71108,1251.51843379
0-2,71109,1134.58581565
0-2,71110,1030.24663619
0-2,71111,941.298090998
0-2,71112,868.658560966
0-2,71113,812.025936483
0-2,71114,770.484825118
0-2,71115,742.941492646
0-2,71116,728.387747798
0-2,71117,726.03520776
0-2,71118,735.365028352
0-2,71119,756.125848419
0-2,71120,788.294356088
0-2,71121,832.004892677
0-2,71122,887.447524924
0-2,71123,954.724915116
0-2,71124,1033.65957029
0-2,71125,1123.53707942
0-2,71126,1222.79372402
0-2,71127,1328.66352396
0-2,71128,1436.84708095
0-2,71129,1541.31193581
0-2,71130,1634.38707082
0-2,71131,1707.34471756
0-2,71132,1751.62229333
0-2,71133,1760.533127
0-2,71134,1731.09144568
0-2,71135,1665.21570807
0-2,71136,1569.66186335
0-2,71137,1454.5475812
0-2,71138,1331.03731144
0-2,71139,1209.13474168
0-2,71140,1096.32016351
0-2,71141,997.212026553
0-2,71142,913.973160456
0-2,71143,847.036681095
0-2,71144,795.826411073
0-2,71145,759.334368179
0-2,71146,736.474070162
0-2,71147,726.309731098
0-2,71148,728.154706535
0-2,71149,741.592240514
0-2,71150,766.471383583
0-2,71151,802.853491503
0-2,71152,850.935928547
0-2,71153,910.942517288
0-2,71154,982.970550209
0-2,71155,1066.78818203
0-2,71156,1161.57526843
0-2,71157,1265.61746366
0-2,71158,1375.99104212
0-2,71159,1488.32062098
0-2,71160,1596.75109409
0-2,71161,1694.33115452
0-2,71162,1774.01500643
0-2,71163,1830.38149358
0-2,71164,1861.92458548
0-2,71165,1873.44516579
0-2,71166,1877.9225828
0-2,71167,1897.52811696
0-2,71168,1964.17039719
0-2,71169,2120.755105
0-2,71170,2424.71996778
0-2,71171,2955.34713547
0-2,71172,3826.25535202
0-2,71173,5204.82568394
0-2,71174,7341.32094167
0-2,71175,10612.0077017
0-2,71176,15582.6982794
0-2,71177,23100.7020359
0-2,71178,34420.258231
0-2,71179,51332.2675154
0-2,71180,76000.1342627
0-2,71181,107666.087346
0-2,71182,110277.392084
0-2,71183,27045.1144636
0-2,71184,3194.86226656
0-2,71185,1226.27137947
0-2,71186,1122.61728909
0-2,71187,1196.59181134
0-2,71188,1297.4354208
0-2,71189,1404.84380615
0-2,71190,1511.01172091
0-2,71191,1608.32857289
0-2,71192,1688.20946191
0-2,71193,1741.86151494
0-2,71194,1761.83490415
0-2,71195,1743.87076679
0-2,71196,1688.36608724
0-2,71197,1600.72919439
0-2,71198,1490.29391169
0-2,71199,1368.16228252
0-2,71200,1244.87056077
0-2,71201,1128.73053083
0-2,71202,1025.19903988
0-2,71203,937.104255736
0-2,71204,865.314547148
0-0,71205,1903.71415374
0-0,71206,1891.76054156
0-0,71207,2387.21147809
0-0,71208,2988.40283319
0-0,71209,3500.73542848
0-0,71210,3656.86592631
0-0,71211,3293.11126504
0-0,71212,2582.2508329
0-0,71213,1874.39025704
0-0,71214,1361.55867343
0-0,71215,1049.30274148
0-0,71216,883.896442989
0-0,71217,820.707641076
0-0,71218,836.534492818
0-0,71219,926.105838467
0-0,71220,1098.01239242
0-0,71221,1371.72844014
0-0,71222,1772.72792078
0-0,71223,2319.49266664
0-0,71224,2994.36068016
0-0,71225,3702.7129862
0-0,71226,4284.71552737
0-0,71227,4725.82541705
0-0,71228,5546.1396767
0-0,71229,8008.93094648
0-0,71230,14326.8871401
0-0,71231,28668.8656943
0-0,71232,58853.3261886
0-0,71233,109381.754085
0-0,71234,68442.0041136
0-0,71235,5014.89402421
0-0,71236,1322.51656838
0-0,71237,1320.15335338
0-0,71238,1649.03954615
0-0,71239,2128.51386107
0-0,71240,2716.85429593
0-0,71241,3300.58851644
0-0,71242,3648.05038104
0-0,71243,3515.07142794
0-0,71244,2915.78147951
0-0,71245,2168.90442207
0-0,71246,1561.25599243
0-0,71247,1166.29737264
0-0,71248,943.188055504
0-0,71249,839.811810973
0-0,71250,824.002972888
0-0,71251,883.994638829
0-0,71252,1024.3929704
0-0,71253,1263.91543648
0-0,71254,1634.1159837
0-0,71255,2175.70562727
0-0,71256,2927.68455908
0-0,71257,3911.25644418
0-0,71258,5152.66854815
0-0,71259,6893.46405498
0-0,71260,10157.1666535
0-0,71261,17541.7674269
0-0,71262,34194.0519096
0-0,71263,68904.9509301
0-0,71264,117827.223498
0-0,71265,41921.9248547
0-0,71266,2987.83980817
0-0,71267,1022.58835472
0-0,71268,991.274541593
0-0,71269,1171.52762555
0-0,71270,1471.07659322
0-0,71271,1897.50313316
0-0,71272,2447.38722283
0-0,71273,3055.32587791
0-0,71274,3541.90575035
0-0,71275,3641.20047648
0-0,71276,3221.58302534
0-0,71277,2494.10301293
0-0,71278,1804.09271186
0-0,71279,1317.28791707
0-0,71280,1026.38912891
0-0,71281,877.363952565
0-0,71282,829.285069785
0-0,71283,863.940600951
0-0,71284,983.434410627
0-0,71285,1209.61656299
0-0,71286,1588.30176773
0-0,71287,2199.44270913
0-0,71288,3176.57297326
0-0,71289,4749.14672858
0-0,71290,7361.95545648
0-0,71291,12042.1210447
0-0,71292,21341.9428203
0-0,71293,41002.7132844
0-0,71294,80537.7424397
0-0,71295,119357.817429
0-0,71296,23446.6869547
0-0,71297,2068.47412592
0-0,71298,925.479924489
0-0,71299,845.011739884
0-0,71300,912.491384413
0-0,71301,1068.50281577
0-0,71302,1321.8238581
0-0,71303,1692.26204937
0-0,71304,2191.12112757
0-0,71305,2788.03444101
0-1,71306,1903.71415374
0-1,71307,1626.48617656
0-1,71308,1744.68327829
0-1,71309,1887.04799067
0-1,71310,2000.1885234
0-1,71311,2056.5343483
0-1,71312,2039.41463579
0-1,71313,1948.62717541
0-1,71314,1801.93828586
0-1,71315,1628.05641325
0-1,71316,1455.47937382
0-1,71317,1304.55427178
0-1,71318,1185.79410925
0-1,71319,1102.38758881
0-1,71320,1053.664523
0-1,71321,1037.71240343
0-1,71322,1052.77174768
0-1,71323,1097.70258023
0-1,71324,1171.80758611
0-1,71325,1274.14302807
0-1,71326,1402.35426275
0-1,71327,1551.0489501
0-1,71328,1709.94580893
0-1,71329,1862.53001744
0-1,71330,1986.6176822
0-1,71331,2058.51523053
0-1,71332,2061.13904983
0-1,71333,1993.09221968
0-1,71334,1872.84372753
0-1,71335,1734.652421
0-1,71336,1620.20404456
0-1,71337,1574.47595403
0-1,71338,1651.85221281
0-1,71339,1934.62193442
0-1,71340,2567.0314386
0-1,71341,3814.64877036
0-1,71342,6170.12201186
0-1,71343,10543.8256304
0-1,71344,18602.3894402
0-1,71345,33325.8125546
0-1,71346,59572.0274167
0-1,71347,100262.637697
0-1,71348,94259.5403792
0-1,71349,11876.258718
0-1,71350,2590.52035971
0-1,71351,2103.29164252
0-1,71352,2063.28831451
0-1,71353,1991.52953948
0-1,71354,1861.07053551
0-1,71355,1693.27943103
0-1,71356,1517.21302723
0-1,71357,1356.57647996
0-1,71358,1225.30658749
0-1,71359,1128.85607411
0-1,71360,1067.60008107
0-1,71361,1039.8468148
0-1,71362,1043.67929749
0-1,71363,1077.71358921
0-1,71364,1141.14110704
0-1,71365,1233.20754195
0-1,71366,1352.21581573
0-1,71367,1494.06109501
0-1,71368,1650.39009635
0-1,71369,1806.91903512
0-1,71370,1943.03668595
0-1,71371,2034.42015124
0-1,71372,2059.65852937
0-1,71373,2009.29039844
0-1,71374,1891.92206821
0-1,71375,1732.13343947
0-1,71376,1560.91067206
0-1,71377,1405.56761761
0-1,71378,1285.33674393
0-1,71379,1213.3012863
0-1,71380,1202.10062386
0-1,71381,1271.62047697
0-1,71382,1459.37141742
0-1,71383,1836.86628805
0-1,71384,2538.37066479
0-1,71385,3813.40335922
0-1,71386,6123.36966716
0-1,71387,10318.4059989
0-1,71388,17954.4224019
0-1,71389,31824.1854991
0-1,71390,56570.0601836
0-1,71391,96133.6393204
0-1,71392,103582.514108
0-1,71393,15686.7075693
0-1,71394,2744.67856044
0-1,71395,1832.3477972
0-1,71396,1591.46105345
0-1,71397,1414.68468698
0-1,71398,1270.10774454
0-1,71399,1160.27731298
0-1,71400,1086.1336456
0-1,71401,1046.28277896
0-1,71402,1038.70435933
0-1,71403,1061.7687411
0-1,71404,1114.48214246
0-1,71405,1196.15384101
0-1,71406,1305.57596634
0-2,71407,1903.71415374
0-2,71408,1408.17754573
0-2,71409,1270.29639628
